waist,shoulder,elbow,wrist_angle,wrist_rotate
3.09943,2.6233,3.81669,2.9612,3.33442
3.10096,2.61716,3.80747,2.97041,3.33442
3.1025,2.61255,3.79826,2.97963,3.33442
3.10403,2.60794,3.78904,2.98577,3.33595
3.10557,2.60333,3.77982,2.99345,3.33442
3.1071,2.60026,3.76907,3.00113,3.33442
3.1071,2.59565,3.75986,3.00727,3.33442
3.10864,2.59412,3.74911,3.01188,3.33442
3.10864,2.59258,3.73989,3.01649,3.33442
3.11018,2.59105,3.72914,3.02263,3.33442
3.11018,2.59105,3.71839,3.0257,3.33442
3.11018,2.59105,3.70764,3.02724,3.33442
3.11171,2.59105,3.69842,3.03031,3.33442
3.11171,2.59105,3.68767,3.03338,3.33442
3.11171,2.59258,3.67692,3.03645,3.33442
3.11171,2.59258,3.66924,3.03953,3.33442
3.11171,2.59258,3.65849,3.03953,3.33442
3.11171,2.59412,3.64927,3.0426,3.33442
3.11325,2.59565,3.63852,3.04413,3.33442
3.11171,2.59873,3.62777,3.04567,3.33442
3.11171,2.60333,3.61702,3.04567,3.33442
3.11018,2.6064,3.60473,3.04721,3.33442
3.11018,2.61101,3.59398,3.04874,3.33595
3.11018,2.61562,3.58016,3.05028,3.33595
3.11018,2.62176,3.56787,3.05335,3.33595
3.10864,2.62791,3.55405,3.05642,3.33595
3.10864,2.63712,3.54023,3.05949,3.33595
3.11018,2.64327,3.5264,3.0641,3.33595
3.10864,2.65095,3.51104,3.06871,3.33595
3.11018,2.66016,3.49569,3.07485,3.33595
3.11018,2.66938,3.48186,3.07946,3.33442
3.10864,2.67859,3.46497,3.0856,3.33442
3.10864,2.68934,3.44807,3.09175,3.33595
3.10864,2.70009,3.42964,3.10096,3.33595
3.10864,2.71392,3.41121,3.1071,3.33442
3.10864,2.7262,3.39278,3.11325,3.33442
3.11018,2.73849,3.37281,3.12093,3.33442
3.10864,2.75231,3.35438,3.12707,3.33442
3.10864,2.76614,3.33442,3.13322,3.33442
3.10864,2.7815,3.31445,3.14089,3.33442
3.10864,2.79532,3.29448,3.14857,3.33442
3.10864,2.81068,3.27452,3.15472,3.33442
3.10864,2.8245,3.25609,3.1624,3.33442
3.10864,2.83986,3.23766,3.17008,3.33442
3.11018,2.85368,3.21922,3.17622,3.33442
3.10864,2.86751,3.19926,3.1839,3.33442
3.11018,2.88287,3.18083,3.18851,3.33442
3.11018,2.89669,3.1624,3.19465,3.33442
3.11018,2.91205,3.14397,3.19772,3.33442
3.11171,2.92741,3.12554,3.20079,3.33442
3.11171,2.93969,3.1071,3.20387,3.33442
3.11171,2.95505,3.09021,3.20694,3.33442
3.11325,2.96734,3.07485,3.21001,3.33442
3.11325,2.97963,3.05949,3.21155,3.33442
3.11478,2.99191,3.04721,3.21308,3.33442
